frame_id,track_id,class_id,class_name,cx,cy,x1,y1,x2,y2,confidence,crossed
232,365,4,van,1005,790,799,699,1211,882,0.5016,False
232,382,2,bicycle,561,815,543,779,579,851,0.3700,False
232,240,2,bicycle,690,828,652,784,728,872,0.4619,False
232,381,0,pedestrian,851,877,808,787,895,968,0.3281,False
232,346,2,bicycle,177,887,128,833,227,941,0.3572,False
233,365,4,van,1023,789,818,696,1229,882,0.6210,False
233,382,2,bicycle,561,815,543,780,579,851,0.3695,False
233,240,2,bicycle,692,827,656,784,729,871,0.3890,False
233,381,0,pedestrian,854,878,811,787,897,969,0.2639,False
233,346,2,bicycle,178,888,128,834,228,942,0.3419,False
233,392,9,motor,276,928,211,849,342,1007,0.3408,False
233,349,2,bicycle,369,931,333,865,405,998,0.3519,False
234,365,3,car,1038,790,835,697,1242,883,0.5582,False
234,382,2,bicycle,561,815,543,779,579,851,0.3770,False
234,240,2,bicycle,692,827,656,784,728,870,0.3326,False
234,346,2,bicycle,179,892,133,844,225,941,0.3985,False
234,392,9,motor,276,928,211,850,342,1007,0.3206,False
234,349,2,bicycle,368,932,333,867,403,998,0.3038,False
235,365,4,van,1055,790,853,697,1258,884,0.4068,False
235,382,2,bicycle,561,815,543,779,579,852,0.3705,False
235,240,2,bicycle,688,827,652,785,724,869,0.3532,False
235,346,2,bicycle,178,894,133,847,224,941,0.5333,False
235,392,9,motor,276,929,211,851,342,1008,0.3644,False
235,349,2,bicycle,367,934,334,870,401,998,0.3075,False
236,365,3,car,1085,800,905,718,1265,883,0.4454,False
236,382,2,bicycle,560,816,542,780,579,853,0.4198,False
236,240,2,bicycle,694,827,660,785,729,869,0.3035,False
236,346,2,bicycle,177,893,130,845,225,942,0.4230,False
236,392,9,motor,276,929,209,849,343,1010,0.3497,False
236,349,2,bicycle,366,934,333,870,400,999,0.3842,False
237,365,3,car,1110,807,945,732,1276,882,0.5957,False
237,382,2,bicycle,560,817,543,782,578,853,0.4078,False
237,240,2,bicycle,698,826,666,785,731,868,0.3169,False
237,346,2,bicycle,176,892,127,842,225,943,0.3640,False
237,349,2,bicycle,365,932,331,866,399,999,0.3177,False
237,310,9,motor,296,940,218,870,374,1011,0.4070,False
238,365,4,van,1135,796,946,709,1324,884,0.5617,False
238,382,2,bicycle,560,820,543,787,577,854,0.3601,False
238,240,2,bicycle,692,826,659,786,725,866,0.4150,False
238,346,2,bicycle,175,892,125,841,225,943,0.3393,False
238,349,2,bicycle,365,931,330,862,400,1000,0.2893,False
238,310,9,motor,301,940,220,869,382,1011,0.4090,False
239,365,4,van,1155,791,955,697,1356,885,0.6078,False
239,382,2,bicycle,559,825,545,796,574,854,0.3592,False
239,240,2,bicycle,689,826,658,788,721,864,0.3860,False
239,346,2,bicycle,175,891,124,839,226,943,0.3668,False
239,349,2,bicycle,364,928,329,858,400,999,0.3301,False
239,397,2,bicycle,400,911,373,843,428,980,0.5162,False
239,392,9,motor,279,929,211,848,347,1011,0.3960,False
240,365,3,car,1177,799,998,716,1357,883,0.6188,False
240,382,2,bicycle,559,822,543,790,575,854,0.3331,False
240,240,2,bicycle,689,826,657,788,722,865,0.3968,False
240,346,2,bicycle,173,885,118,828,229,942,0.3184,False
240,349,2,bicycle,363,928,327,857,399,1000,0.3003,False
240,397,2,bicycle,399,913,372,845,427,982,0.3884,False
240,399,2,bicycle,379,920,333,848,426,993,0.3510,False
240,392,9,motor,278,928,209,845,347,1011,0.3809,False
241,365,3,car,1202,801,1028,720,1376,882,0.7314,False
241,382,2,bicycle,559,821,543,789,575,853,0.3320,False
241,240,2,bicycle,692,828,659,789,725,867,0.3362,False
241,346,2,bicycle,172,889,120,835,225,943,0.2702,False
241,349,2,bicycle,363,927,327,855,399,1000,0.2913,False
241,397,2,bicycle,398,916,370,846,426,986,0.2956,False
241,392,9,motor,276,930,208,849,344,1011,0.3809,False
241,401,0,pedestrian,795,811,780,775,811,847,0.4727,False
242,365,3,car,1222,802,1054,724,1390,880,0.7791,False
242,382,2,bicycle,557,825,543,797,572,854,0.3508,False
242,349,2,bicycle,368,929,332,858,404,1000,0.3242,False
242,401,0,pedestrian,793,811,778,774,809,848,0.4048,False
242,310,9,motor,300,942,219,873,382,1012,0.3365,False
243,365,3,car,1242,801,1072,722,1413,880,0.7500,False
243,382,2,bicycle,557,825,543,798,571,853,0.2730,False
243,349,2,bicycle,364,933,330,866,398,1001,0.4028,False
243,401,0,pedestrian,793,813,778,776,809,850,0.3889,False
243,346,2,bicycle,171,888,119,834,224,943,0.3551,False
243,392,9,motor,275,929,207,848,343,1011,0.3444,False
244,365,3,car,1265,801,1095,723,1436,880,0.7139,False
244,382,2,bicycle,556,822,540,791,573,854,0.3995,False
244,349,2,bicycle,363,937,331,872,395,1002,0.4793,False
244,401,0,pedestrian,793,812,778,776,808,848,0.4635,False
244,346,2,bicycle,171,884,115,826,227,943,0.5426,False
244,392,9,motor,272,932,206,853,338,1011,0.3116,False
245,365,3,car,1288,803,1121,726,1456,880,0.7387,False
245,382,2,bicycle,555,821,538,788,573,855,0.4048,False
245,349,2,bicycle,364,937,332,873,396,1002,0.3201,False
245,401,0,pedestrian,792,810,778,776,807,845,0.3299,False
245,346,2,bicycle,170,878,109,813,231,943,0.5348,False
245,240,2,bicycle,690,826,659,789,722,863,0.2644,False
245,310,9,motor,302,940,215,866,390,1014,0.3305,False
246,365,3,car,1307,812,1155,744,1459,881,0.7259,False
246,382,2,bicycle,555,826,540,798,570,855,0.3120,False
246,349,2,bicycle,371,937,338,874,404,1001,0.3195,False
246,346,2,bicycle,169,874,105,805,233,944,0.5631,False
246,240,2,bicycle,685,826,654,790,717,863,0.3212,False
246,310,9,motor,307,941,218,868,396,1014,0.3480,False
247,365,3,car,1332,814,1185,750,1479,879,0.7720,False
247,382,2,bicycle,554,828,540,802,568,854,0.2887,False
247,349,2,bicycle,365,939,333,876,397,1002,0.2862,False
247,346,2,bicycle,169,877,108,810,230,944,0.5203,False
247,240,2,bicycle,682,827,650,791,714,863,0.3399,False
247,392,9,motor,276,935,210,858,342,1013,0.3635,False
247,401,0,pedestrian,791,812,776,777,806,847,0.3582,False
248,365,3,car,1354,816,1210,754,1499,879,0.7881,False
248,382,2,bicycle,554,829,540,803,568,855,0.2998,False
248,349,2,bicycle,363,940,331,877,395,1003,0.2741,False
248,346,2,bicycle,167,879,109,814,226,944,0.5317,False
248,401,0,pedestrian,790,811,776,776,805,846,0.3428,False
248,310,9,motor,304,942,214,870,394,1014,0.3863,False
249,365,3,car,1373,811,1217,744,1530,879,0.7901,False
249,382,0,pedestrian,553,830,539,805,567,855,0.3478,False
249,346,2,bicycle,168,883,112,821,224,945,0.5085,False
249,401,0,pedestrian,790,811,776,777,805,846,0.2956,False
249,310,9,motor,307,942,215,869,400,1015,0.4178,False
249,240,2,bicycle,679,826,647,792,711,861,0.2566,False
250,365,3,car,1396,810,1233,740,1560,880,0.7961,False
250,382,0,pedestrian,551,830,538,806,565,855,0.3252,False
250,346,2,bicycle,166,879,107,813,225,945,0.3844,False
250,401,0,pedestrian,789,812,775,777,804,848,0.3325,False
250,310,9,motor,309,940,213,865,406,1015,0.3765,False
250,240,2,bicycle,678,825,646,791,710,860,0.3760,False
251,365,3,car,1418,804,1240,727,1597,881,0.7848,False
251,382,2,bicycle,550,829,536,804,565,855,0.3569,False
251,346,2,bicycle,165,873,102,801,228,945,0.5593,False
251,310,9,motor,310,940,213,866,408,1014,0.4117,False
251,242,9,motor,1150,814,1114,787,1186,842,0.2619,False
252,365,3,car,1441,801,1259,722,1624,881,0.7514,False
252,382,2,bicycle,549,826,534,798,565,855,0.2869,False
252,346,2,bicycle,163,873,101,801,225,945,0.4769,False
252,310,9,motor,295,933,191,852,399,1014,0.3411,False
253,365,3,car,1461,805,1290,731,1633,880,0.7152,False
253,382,2,bicycle,549,825,532,794,566,856,0.3098,False
253,346,2,bicycle,160,871,98,798,223,945,0.5015,False
253,310,9,motor,301,938,202,862,401,1014,0.4795,False
253,417,9,motor,692,821,674,789,711,853,0.3430,False
253,401,0,pedestrian,785,812,770,776,800,848,0.3644,False
254,365,3,car,1483,812,1325,745,1641,879,0.7760,False
254,382,2,bicycle,548,824,531,793,565,856,0.2613,False
254,346,2,bicycle,160,871,99,798,222,945,0.4583,False
254,310,9,motor,289,933,183,850,395,1016,0.3727,False
254,417,2,bicycle,690,822,670,788,711,856,0.2932,False
254,401,0,pedestrian,784,813,768,776,800,850,0.3100,False
254,399,2,bicycle,369,924,324,854,415,995,0.3454,False
255,365,3,car,1506,816,1357,754,1655,879,0.8097,False
255,346,2,bicycle,159,871,98,798,221,945,0.4343,False
255,401,0,pedestrian,783,813,768,776,799,850,0.4699,False
255,399,2,bicycle,370,925,325,856,415,995,0.3828,False
255,392,9,motor,270,933,200,851,341,1016,0.4761,False
255,240,2,bicycle,675,826,644,794,707,859,0.3113,False
256,365,3,car,1525,817,1378,757,1673,878,0.8070,False
256,346,2,bicycle,158,878,102,811,214,945,0.3854,False
256,401,0,pedestrian,783,813,767,775,799,851,0.5224,False
256,399,2,bicycle,369,932,325,864,413,1000,0.2997,False
256,392,9,motor,264,934,194,852,334,1016,0.4048,False
256,417,9,motor,691,821,672,788,711,854,0.2596,False
257,365,3,car,1551,818,1403,758,1700,878,0.8147,False
257,346,2,bicycle,157,881,103,817,211,945,0.4311,False
257,401,0,pedestrian,781,812,766,775,797,849,0.4149,False
257,399,2,bicycle,368,931,323,862,413,1000,0.2739,False
257,392,9,motor,263,934,193,852,333,1016,0.4754,False
257,240,2,bicycle,674,828,640,793,709,863,0.3073,False
258,365,3,car,1570,817,1421,758,1719,876,0.8182,False
258,346,2,bicycle,156,878,100,810,213,946,0.4195,False
258,401,0,pedestrian,781,812,765,775,797,849,0.4849,False
258,399,2,bicycle,367,927,320,856,414,999,0.3288,False
258,392,9,motor,269,934,197,851,341,1017,0.4097,False
258,240,2,bicycle,673,828,636,791,710,865,0.4924,False
259,365,3,car,1594,816,1444,757,1745,876,0.8170,False
259,346,2,bicycle,154,878,98,810,210,946,0.3397,False
259,392,9,motor,267,934,195,852,340,1016,0.3097,False
260,365,3,car,1615,818,1464,759,1767,878,0.8074,False
260,346,2,bicycle,152,877,96,808,209,946,0.3721,False
260,401,0,pedestrian,779,813,764,777,795,849,0.3711,False
260,240,2,bicycle,669,827,632,790,707,864,0.3520,False
261,365,3,car,1634,817,1482,759,1786,876,0.8246,False
261,346,2,bicycle,151,875,94,804,209,946,0.4373,False
261,401,0,pedestrian,778,814,763,777,794,851,0.2727,False
261,399,2,bicycle,363,936,320,870,407,1002,0.2914,False
261,392,9,motor,266,937,196,859,336,1016,0.4896,False
262,365,3,car,1654,817,1500,758,1808,876,0.8155,False
262,346,2,bicycle,150,878,95,811,205,946,0.4041,False
262,399,2,bicycle,353,940,312,876,395,1004,0.5237,False
262,392,9,motor,261,939,192,862,331,1017,0.3883,False
262,382,2,bicycle,540,828,525,801,555,856,0.3535,False
263,365,3,car,1674,816,1520,758,1828,874,0.8062,False
263,346,2,bicycle,150,880,96,814,204,946,0.3792,False
263,399,2,bicycle,353,941,312,877,394,1005,0.5055,False
263,392,9,motor,260,939,189,860,332,1018,0.4235,False
263,382,2,bicycle,539,830,525,805,553,856,0.3311,False
263,417,9,motor,683,822,664,789,703,855,0.3521,False
263,401,0,pedestrian,776,814,760,777,792,851,0.2999,False
264,365,3,car,1707,815,1550,756,1865,874,0.7903,False
264,346,2,bicycle,149,892,103,837,195,947,0.3043,False
264,399,2,bicycle,350,942,310,879,390,1006,0.4591,False
264,392,9,motor,265,938,193,859,338,1018,0.4017,False
264,240,2,bicycle,667,825,630,789,705,862,0.2611,False
265,365,3,car,1726,816,1568,757,1885,875,0.8012,False
265,346,2,bicycle,148,898,106,850,190,947,0.3487,False
265,399,2,bicycle,346,945,309,885,383,1005,0.5372,False
265,392,9,motor,261,939,189,861,334,1017,0.4297,False
265,382,2,bicycle,537,829,523,804,552,855,0.3833,False
266,365,3,car,1747,814,1587,755,1907,873,0.8215,False
266,346,2,bicycle,146,895,100,843,192,947,0.3752,False
266,399,2,bicycle,346,945,309,885,383,1005,0.4502,False
266,310,9,motor,277,936,175,855,379,1017,0.3252,False
266,401,0,pedestrian,773,814,757,777,789,851,0.3375,False
267,365,3,car,1756,813,1592,752,1920,875,0.8159,False
267,346,2,bicycle,145,894,98,842,192,947,0.4058,False
267,399,2,bicycle,348,945,311,884,386,1006,0.2549,False
267,431,9,motor,1136,818,1108,793,1164,843,0.3226,False
268,365,3,car,1761,813,1603,752,1920,874,0.8317,False
268,346,2,bicycle,143,894,96,842,191,946,0.5042,False
268,431,9,motor,1136,817,1110,794,1162,841,0.3011,False
268,417,9,motor,678,821,660,790,697,853,0.2518,False
268,382,1,people,533,830,520,807,547,854,0.2928,False
268,401,0,pedestrian,772,813,757,777,788,850,0.2858,False
269,365,3,car,1767,813,1614,752,1920,874,0.8103,False
269,346,2,bicycle,142,893,94,840,191,946,0.4630,False
269,431,9,motor,1135,817,1108,793,1162,841,0.2954,False
269,417,9,motor,677,821,659,790,696,853,0.3662,False
269,382,0,pedestrian,532,832,519,809,545,855,0.3272,False
269,401,0,pedestrian,772,813,757,777,787,849,0.3579,False
269,310,9,motor,273,934,171,851,376,1017,0.2924,False
269,399,2,bicycle,352,943,313,881,392,1006,0.2679,False
270,365,3,car,1775,814,1630,755,1920,874,0.8206,False
270,346,2,bicycle,142,893,93,840,191,947,0.4475,False
270,431,9,motor,1134,817,1108,794,1161,841,0.3013,False
270,401,0,pedestrian,771,813,756,777,787,850,0.2508,False
270,310,9,motor,271,933,169,849,373,1018,0.4043,False
270,399,2,bicycle,353,940,314,879,392,1001,0.2845,False
271,365,3,car,1779,812,1638,750,1920,874,0.8065,False
271,346,2,bicycle,141,893,91,839,191,947,0.4479,False
271,401,0,pedestrian,770,814,755,777,786,851,0.3439,False
271,310,9,motor,268,935,169,852,367,1018,0.4770,False
271,399,2,bicycle,352,936,313,875,392,998,0.4255,False
271,437,9,motor,938,821,902,796,975,846,0.3505,False
271,417,9,motor,674,821,656,790,693,852,0.2691,False
272,365,3,car,1789,814,1659,755,1920,874,0.7940,False
272,346,2,bicycle,141,894,92,841,190,947,0.4038,False
272,401,0,pedestrian,771,814,756,778,786,850,0.2771,False
272,310,9,motor,263,935,166,852,361,1018,0.4299,False
272,399,2,bicycle,352,935,313,876,392,995,0.3783,False
272,382,0,pedestrian,528,831,515,808,542,855,0.2529,False
273,365,3,car,1796,814,1672,755,1920,874,0.7577,False
273,346,2,bicycle,139,892,88,838,190,946,0.5785,False
273,310,9,motor,263,935,167,852,359,1018,0.5279,False
273,399,2,bicycle,352,935,315,881,389,990,0.3939,False
274,365,3,car,1804,816,1689,758,1920,875,0.6973,False
274,346,2,bicycle,137,890,85,835,190,946,0.5028,False
274,399,2,bicycle,351,933,313,879,389,988,0.3693,False
274,392,9,motor,262,943,191,870,333,1017,0.5573,False
275,365,3,car,1814,814,1708,758,1920,870,0.6145,False
275,346,2,bicycle,136,894,87,843,185,946,0.6623,False
275,399,2,bicycle,353,930,314,874,392,987,0.3390,False
275,431,9,motor,1129,816,1104,794,1154,839,0.2569,False
275,310,9,motor,260,938,170,860,350,1017,0.4791,False
276,365,3,car,1825,813,1730,760,1920,867,0.6749,False
276,346,2,bicycle,135,891,84,837,187,946,0.6397,False
276,310,9,motor,261,938,173,861,350,1015,0.4876,False
276,382,1,people,527,831,514,809,540,854,0.2599,False
277,365,3,car,1837,817,1754,768,1920,867,0.4763,False
277,346,2,bicycle,135,895,86,844,185,946,0.6630,False
277,310,9,motor,255,937,169,861,342,1014,0.4431,False
277,417,9,motor,670,819,650,787,690,852,0.3617,False
278,346,2,bicycle,134,897,87,848,182,946,0.6410,False
278,310,9,motor,256,935,168,857,345,1013,0.4747,False
278,417,9,motor,669,819,649,786,690,852,0.3628,False
278,399,2,bicycle,349,932,308,873,390,992,0.3151,False
278,431,9,motor,1127,815,1102,793,1153,838,0.2737,False
278,382,2,bicycle,525,830,512,806,539,854,0.2626,False
279,346,2,bicycle,135,897,86,848,184,946,0.5189,False
279,310,9,motor,247,932,159,853,335,1012,0.3998,False
279,417,9,motor,669,819,649,787,690,852,0.3329,False
279,399,2,bicycle,347,933,305,873,389,994,0.3453,False
279,431,9,motor,1127,815,1101,793,1153,838,0.3244,False
279,401,0,pedestrian,764,810,749,775,779,846,0.3646,False
280,346,2,bicycle,134,893,82,841,187,946,0.5457,False
280,310,9,motor,242,932,156,852,329,1012,0.3632,False
280,399,2,bicycle,346,934,304,874,389,995,0.3918,False
280,431,9,motor,1127,815,1101,793,1153,838,0.2744,False
280,401,0,pedestrian,764,810,749,775,779,846,0.2557,False
280,240,2,bicycle,656,824,620,790,693,859,0.3653,False
281,346,2,bicycle,134,887,77,830,191,945,0.5406,False
281,310,9,motor,239,932,155,853,324,1012,0.3056,False
281,399,2,bicycle,346,935,301,872,391,999,0.4266,False
281,240,2,bicycle,665,823,630,789,701,858,0.3589,False
282,346,2,bicycle,133,880,71,816,196,945,0.5696,False
282,310,9,motor,237,932,154,852,321,1012,0.3852,False
282,399,2,bicycle,345,935,300,870,391,1001,0.4841,False
282,240,2,bicycle,669,823,636,789,703,857,0.3408,False
283,346,2,bicycle,132,878,69,812,196,945,0.5617,False
283,310,9,motor,238,932,157,853,320,1011,0.4137,False
283,399,2,bicycle,345,937,300,873,390,1002,0.3932,False
283,240,2,bicycle,660,824,625,789,696,859,0.4446,False
284,346,2,bicycle,132,882,73,821,191,944,0.5482,False
284,310,9,motor,241,932,160,853,322,1011,0.4208,False
284,399,2,bicycle,344,938,299,874,389,1002,0.3366,False
284,240,2,bicycle,656,825,620,789,693,862,0.4406,False
285,346,2,bicycle,131,887,77,831,185,944,0.6413,False
285,310,9,motor,245,931,164,852,327,1011,0.3904,False
285,399,2,bicycle,344,936,299,872,389,1001,0.3357,False
285,240,2,bicycle,660,824,624,788,696,861,0.4113,False
285,451,9,motor,1062,819,1032,797,1093,841,0.3924,False
285,431,9,motor,1125,816,1100,794,1151,838,0.3505,False
286,346,2,bicycle,130,888,78,834,183,943,0.6062,False
286,310,9,motor,261,938,183,865,340,1012,0.3643,False
286,399,2,bicycle,344,935,298,869,390,1001,0.3908,False
286,240,2,bicycle,654,825,617,787,692,864,0.2601,False
286,451,9,motor,1061,817,1030,795,1093,840,0.4528,False
286,431,9,motor,1125,815,1099,793,1152,838,0.4767,False
286,417,2,bicycle,665,823,643,787,688,859,0.4263,False
287,346,2,bicycle,129,887,76,832,183,943,0.5501,False
287,310,9,motor,268,939,188,866,349,1012,0.3412,False
287,399,2,bicycle,344,933,298,867,391,1000,0.4316,False
287,240,2,bicycle,653,824,617,787,690,862,0.3221,False
287,451,9,motor,1062,817,1032,796,1092,838,0.3735,False
287,431,9,motor,1125,815,1099,792,1152,838,0.4106,False
287,382,0,pedestrian,523,828,511,806,536,851,0.3408,False
288,346,2,bicycle,129,886,75,830,184,943,0.5490,False
288,310,9,motor,256,934,171,857,341,1011,0.3288,False
288,399,2,bicycle,345,928,298,860,392,996,0.4251,False
288,240,2,bicycle,655,825,617,787,694,864,0.3442,False
288,451,9,motor,1062,817,1034,797,1091,838,0.3467,False
288,431,9,motor,1125,814,1099,791,1152,837,0.3440,False
288,382,2,bicycle,523,825,509,799,538,851,0.3284,False
289,346,2,bicycle,129,885,75,829,183,942,0.6000,False
289,310,9,motor,252,933,167,855,338,1011,0.3673,False
289,399,2,bicycle,346,924,301,859,392,989,0.4350,False
289,240,2,bicycle,656,826,617,787,696,865,0.4382,False
289,451,9,motor,1064,817,1036,797,1092,838,0.2693,False
289,431,9,motor,1124,814,1098,792,1151,837,0.3023,False
289,382,2,bicycle,523,820,507,791,539,850,0.3488,False
290,346,2,bicycle,129,885,75,829,183,942,0.6563,False
290,310,9,motor,250,940,172,870,329,1011,0.4007,False
290,399,2,bicycle,346,918,299,849,394,987,0.4363,False
290,240,2,bicycle,656,826,616,787,697,866,0.4673,False
290,431,9,motor,1125,814,1099,792,1151,836,0.2797,False
290,382,2,bicycle,523,817,506,786,540,849,0.3994,False
291,346,2,bicycle,129,885,75,828,183,942,0.6559,False
291,310,9,motor,242,935,160,860,325,1011,0.3641,False
291,399,2,bicycle,345,919,297,848,394,990,0.4299,False
291,240,2,bicycle,660,825,619,786,701,865,0.3881,False
291,431,9,motor,1124,814,1099,792,1150,836,0.2826,False
291,382,2,bicycle,524,815,506,781,542,849,0.4106,False
292,346,2,bicycle,131,890,81,839,181,941,0.6376,False
292,310,9,motor,245,937,165,864,325,1011,0.3265,False
292,399,2,bicycle,345,921,297,849,393,993,0.4214,False
292,431,9,motor,1124,813,1099,792,1149,835,0.3431,False
292,382,2,bicycle,523,815,506,782,541,849,0.3789,False
293,346,2,bicycle,130,890,81,840,180,941,0.5951,False
293,310,9,motor,254,938,174,866,334,1010,0.3520,False
293,399,2,bicycle,342,927,296,858,389,996,0.3602,False
293,431,9,motor,1124,814,1100,794,1149,835,0.2934,False
293,382,2,bicycle,523,817,507,786,540,849,0.4318,False
293,451,9,motor,1065,817,1039,799,1091,836,0.3101,False
293,240,2,bicycle,653,827,610,785,696,869,0.3391,False
294,346,2,bicycle,130,891,82,842,179,940,0.5995,False
294,310,9,motor,243,934,161,859,326,1009,0.3104,False
294,399,2,bicycle,337,932,294,867,381,997,0.3268,False
294,431,9,motor,1124,814,1100,794,1149,835,0.2926,False
294,382,2,bicycle,523,817,507,787,539,848,0.3864,False
294,456,0,pedestrian,763,805,747,772,779,838,0.3247,False
294,451,9,motor,1062,817,1035,797,1090,837,0.3642,False
294,240,2,bicycle,650,827,608,785,693,870,0.3258,False
295,346,2,bicycle,131,890,81,840,181,940,0.6177,False
295,310,9,motor,237,932,156,857,318,1008,0.2549,False
295,399,2,bicycle,335,935,294,873,376,997,0.5182,False
295,382,2,bicycle,522,818,507,789,538,848,0.3499,False
295,456,0,pedestrian,763,805,747,771,779,839,0.4176,False
295,451,9,motor,1062,816,1033,795,1091,837,0.3176,False
295,240,2,bicycle,650,828,610,788,691,869,0.3218,False
296,346,2,bicycle,131,887,80,836,183,939,0.6389,False
296,310,9,motor,236,931,155,855,317,1007,0.3038,False
296,399,2,bicycle,339,934,299,874,379,995,0.5696,False
296,382,2,bicycle,523,819,508,790,538,848,0.3466,False
296,456,0,pedestrian,762,804,747,772,778,837,0.2885,False
296,451,9,motor,1060,814,1029,791,1092,837,0.2771,False
296,240,2,bicycle,654,827,614,788,694,866,0.3051,False
297,346,2,bicycle,131,875,69,812,193,938,0.6406,False
297,310,9,motor,237,930,158,854,317,1007,0.2522,False
297,399,2,bicycle,342,933,301,873,383,994,0.5311,False
297,382,2,bicycle,524,817,508,787,540,847,0.4805,False
297,451,9,motor,1059,813,1027,789,1092,837,0.2570,False
297,240,2,bicycle,651,827,611,788,691,866,0.3162,False
298,346,2,bicycle,131,877,72,817,190,938,0.6011,False
298,399,2,bicycle,342,932,301,871,384,994,0.4239,False
298,382,2,bicycle,524,816,508,785,541,847,0.5038,False
298,451,9,motor,1060,814,1029,791,1092,837,0.3635,False
298,240,2,bicycle,650,826,612,788,689,864,0.3380,False
299,346,2,bicycle,131,880,76,823,187,938,0.6750,False
299,399,2,bicycle,344,931,301,868,387,994,0.3773,False
299,382,2,bicycle,524,816,508,786,540,847,0.5088,False
299,451,9,motor,1061,815,1031,793,1091,837,0.4722,False
299,240,2,bicycle,655,824,617,788,693,860,0.3283,False
300,346,2,bicycle,131,880,76,823,187,938,0.5872,False
300,399,2,bicycle,345,930,302,868,388,993,0.4077,False
300,382,2,bicycle,524,818,509,790,539,846,0.4819,False
300,451,9,motor,1061,816,1031,794,1091,838,0.4244,False
300,240,2,bicycle,653,821,617,787,690,856,0.3218,False
301,346,2,bicycle,132,881,78,825,186,938,0.5824,False
301,382,2,bicycle,523,818,509,792,538,845,0.4145,False
301,451,9,motor,1061,816,1031,795,1091,838,0.3856,False
301,240,2,bicycle,654,820,617,785,692,856,0.3228,False
301,431,9,motor,1126,808,1094,781,1158,835,0.3514,False
301,456,0,pedestrian,762,802,746,769,778,836,0.2757,False
301,310,9,motor,263,936,187,867,339,1006,0.3454,False
302,346,2,bicycle,133,883,81,829,185,938,0.5451,False
302,382,2,bicycle,524,818,510,792,538,845,0.3885,False
302,431,9,motor,1127,808,1095,781,1159,835,0.2952,False
302,456,0,pedestrian,763,801,748,769,779,834,0.2710,False
302,310,9,motor,263,933,181,859,345,1007,0.3948,False
303,346,2,bicycle,128,883,76,829,181,938,0.6408,False
303,382,2,bicycle,523,819,508,792,538,846,0.5036,False
303,431,9,motor,1128,808,1098,782,1158,834,0.2880,False
303,310,9,motor,253,931,169,855,338,1008,0.3662,False
303,399,2,bicycle,341,928,297,863,386,993,0.4315,False
303,451,9,motor,1063,815,1032,793,1094,837,0.2604,False
304,346,2,bicycle,119,871,55,803,184,940,0.5992,False
304,431,9,motor,1131,809,1102,784,1161,835,0.2982,False
304,310,9,motor,231,930,144,849,319,1011,0.3837,False
304,451,9,motor,1066,814,1036,793,1096,836,0.2910,False
305,346,2,bicycle,111,880,53,819,169,942,0.4313,False
305,310,9,motor,220,930,130,845,310,1016,0.3895,False
305,465,2,bicycle,510,819,494,790,527,849,0.4750,False
305,456,0,pedestrian,759,806,743,771,776,841,0.4137,False
305,399,2,bicycle,326,936,281,870,371,1003,0.3700,False
306,346,2,bicycle,103,881,44,819,162,944,0.5526,False
306,310,9,motor,213,943,133,868,293,1019,0.3665,False
306,465,2,bicycle,508,817,491,785,526,850,0.4693,False
306,456,0,pedestrian,756,806,739,770,773,842,0.3526,False
306,399,2,bicycle,318,941,274,875,363,1007,0.5264,False
306,417,2,bicycle,653,824,629,786,677,862,0.3031,False
306,431,9,motor,1136,811,1108,787,1164,835,0.2729,False
306,451,9,motor,1071,815,1039,792,1104,838,0.3864,False
307,346,2,bicycle,95,876,30,806,160,946,0.3911,False
307,310,9,motor,221,951,144,881,299,1021,0.4441,False
307,465,2,bicycle,507,816,488,782,526,851,0.5088,False
307,456,0,pedestrian,755,806,738,769,772,843,0.2887,False
307,399,2,bicycle,316,935,269,866,363,1004,0.2817,False
307,417,2,bicycle,653,824,629,785,678,863,0.3672,False
307,431,9,motor,1137,812,1110,789,1165,836,0.3964,False
307,451,9,motor,1072,814,1037,789,1108,840,0.3955,False
308,346,2,bicycle,89,880,28,814,150,947,0.4424,False
308,465,2,bicycle,504,816,485,781,524,851,0.6080,False
308,456,0,pedestrian,754,806,737,769,772,844,0.3935,False
308,399,2,bicycle,313,937,266,868,360,1006,0.4898,False
308,417,2,bicycle,651,823,628,785,675,862,0.4057,False
308,431,9,motor,1139,814,1113,792,1166,836,0.3581,False
308,451,9,motor,1072,813,1037,788,1108,839,0.2827,False
309,346,2,bicycle,84,882,25,818,144,947,0.3890,False
309,465,2,bicycle,502,816,483,781,522,851,0.5415,False
309,456,0,pedestrian,754,807,737,770,771,844,0.3273,False
309,399,2,bicycle,309,940,262,872,356,1009,0.4234,False
309,417,2,bicycle,650,822,627,783,674,862,0.3671,False
309,431,9,motor,1141,812,1113,789,1169,835,0.2633,False
309,451,9,motor,1073,814,1039,790,1107,839,0.2579,False
310,346,2,bicycle,83,876,18,805,148,948,0.3630,False
310,465,2,bicycle,501,818,483,785,519,852,0.4184,False
310,456,0,pedestrian,753,807,736,770,771,845,0.2882,False
310,399,2,bicycle,305,943,260,877,350,1009,0.4031,False
310,417,2,bicycle,653,823,629,783,677,864,0.2869,False
311,346,2,bicycle,81,876,17,805,146,948,0.3369,False
311,465,2,bicycle,499,819,482,787,517,851,0.4151,False
311,399,2,bicycle,303,944,257,877,349,1011,0.3898,False
311,417,2,bicycle,640,828,615,790,665,867,0.4367,False
